OSEBuildingID,DataYear,NumberofFloors,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,OHE_Campus,OHE_Multifamily,OHE_NonResidential,OHE_SPS-District K-12,OHE_Autres_Neighborhood,OHE_BALLARD,OHE_CENTRAL,OHE_DELRIDGE NEIGHBORHOODS,OHE_DOWNTOWN,OHE_EAST,OHE_GREATER DUWAMISH,OHE_LAKE UNION,OHE_MAGNOLIA / QUEEN ANNE,OHE_NORTH,OHE_NORTHEAST,OHE_NORTHWEST,OHE_SOUTHEAST,OHE_SOUTHWEST,OHE_Autres_LargestPropertyUseType,OHE_Distribution Center,OHE_Hotel,OHE_K-12 School,OHE_Multifamily Housing,OHE_Non-Refrigerated Warehouse,OHE_Office,OHE_Other,OHE_Retail Store,OHE_Worship Facility,OHE_Autres_ComplianceStatus,OHE_Compliant,OHE_Not Compliant,OHE_Account Requires Verification,OHE_Autres_ComplianceIssue,OHE_No Issue,OHE_Portfolio Manager Account Not Shared,TotalGHGEmissions,SiteEnergyUse(kBtu)
27691.0,2020.0,5.0,32441.0,0.0,86.0,21.5,695906.0,60.1,32441.0,695906.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.7,711763.0
27692.0,2020.0,5.0,33466.0,0.0,70.0,26.7,893392.0,74.7,33466.0,893392.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.8,913192.0
27693.0,2020.0,5.0,36178.0,0.0,87.0,21.7,784278.0,60.7,36178.0,784278.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.2,799855.0
27694.0,2020.0,4.0,29588.0,0.0,80.0,26.0,767834.0,72.7,29588.0,767834.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.1,784781.0
27696.0,2020.0,4.0,34602.0,0.0,93.0,21.0,724925.0,58.7,34602.0,724925.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.9,736058.0
27699.0,2020.0,4.0,39514.0,0.0,76.0,26.2,1034899.0,73.3,39514.0,1034899.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.5,1066234.0
27701.0,2020.0,4.0,32452.0,0.0,100.0,36.1,333861.0,83.3,32452.0,333861.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.8,342932.0
27703.0,2020.0,2.0,43645.0,0.0,77.6,14.7,1123785.0,83.3,45442.0,355278.0,768507.0,0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,42.7,1164054.0
27704.0,2020.0,2.0,32961.0,0.0,84.0,38.6,1273011.0,57.6,32961.0,321559.0,0.0,0.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.7,1320388.0
27706.0,2020.0,4.0,24800.0,0.0,72.0,25.9,641691.0,72.4,24800.0,641691.0,0.0,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.4,659753.0
27707.0,2020.0,3.0,25144.0,0.0,79.0,27.4,689285.0,76.8,25144.0,689285.0,0.0,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.7,704575.0
27716.0,2020.0,5.0,31299.0,0.0,55.0,31.1,974487.0,77.0,31299.0,792233.0,182254.0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.9,1000545.0
27721.0,2020.0,1.0,12806.0,0.0,81.0,36.1,1039461.0,83.3,12806.0,555399.0,484062.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28.7,1075167.0
27734.0,2020.0,4.0,24444.0,0.0,85.0,29.5,530254.0,82.5,18000.0,530254.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.8,548850.0
27736.0,2020.0,4.0,27997.0,0.0,40.0,25.7,719294.0,71.9,27997.0,719294.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.8,743835.0
27738.0,2020.0,3.0,22151.0,0.0,92.0,23.1,512311.0,64.8,22151.0,512311.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.7,526978.0
27744.0,2020.0,4.0,30055.0,0.0,84.2,28.6,858919.0,80.0,24826.0,858919.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.6,877062.0
27759.0,2020.0,4.0,48118.0,0.0,76.0,29.3,1394866.0,82.1,42448.0,1394866.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.4,1417261.0
27760.0,2020.0,4.0,45271.0,0.0,99.0,17.5,789651.0,83.3,45017.0,789651.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.2,805889.0
27774.0,2020.0,4.0,43645.0,0.0,92.0,29.7,1773587.0,83.2,41615.0,1145137.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18.1,3439888.0
27799.0,2020.0,1.0,43645.0,0.0,71.0,28.0,3078478.0,57.5,41615.0,1763352.0,338864.0,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,79.2,3187288.0
27815.0,2020.0,5.0,31769.0,0.0,80.0,26.0,824658.0,72.7,31769.0,824658.0,0.0,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.4,838356.0
27816.0,2020.0,3.0,25200.0,0.0,71.0,36.1,909293.0,83.3,25200.0,189281.0,720012.0,0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39.2,959703.0
27821.0,2020.0,1.0,44755.0,0.0,81.0,36.1,1773587.0,83.3,46978.0,1145137.0,338864.0,0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,219.2,8809974.0
27825.0,2020.0,2.0,22320.0,0.0,84.6,36.1,234909.0,83.3,22320.0,133795.0,101114.0,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.1,243874.0
27828.0,2020.0,3.0,24000.0,0.0,73.8,27.6,662750.0,74.9,12000.0,628930.0,33820.0,0.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.1,665829.0
27829.0,2020.0,2.0,21228.0,0.0,81.2,16.0,338605.0,83.3,21228.0,338605.0,0.0,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.8,338605.0
27830.0,2020.0,3.0,23422.0,0.0,70.0,36.1,1975818.0,83.3,23422.0,250729.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,93.0,1975818.0
27833.0,2020.0,2.0,27551.0,0.0,35.4,36.1,1773587.0,83.3,38879.0,1145137.0,61140.0,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.7,3441528.0
27836.0,2020.0,3.0,40112.0,0.0,90.0,39.7,1592945.0,55.2,40112.0,309351.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,69.8,1673866.0
27837.0,2020.0,3.0,25808.0,0.0,94.0,27.3,703452.0,61.5,25808.0,484902.0,218550.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14.2,722021.0
27838.0,2020.0,5.0,38409.0,0.0,96.0,36.1,3073792.0,83.3,22486.0,1620955.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,85.8,3146906.0
27843.0,2020.0,6.0,44644.0,0.0,90.0,37.2,1661380.0,65.5,44644.0,675175.0,338864.0,1.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,56.0,1744225.0
27844.0,2020.0,3.0,25536.0,0.0,36.0,36.1,2081497.0,96.9,25536.0,165656.0,338864.0,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,102.6,2189174.0
27845.0,2020.0,4.0,43645.0,0.0,72.6,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,1.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,102.9,5864741.0
27847.0,2020.0,1.0,57048.0,0.0,94.0,29.5,1705376.0,61.7,57811.0,1014429.0,690948.0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,42.1,1790491.0
27863.0,2020.0,4.0,23616.0,0.0,87.0,41.1,971735.0,58.1,23616.0,201411.0,770324.0,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,42.0,1034868.0
27868.0,2020.0,4.0,24865.0,0.0,81.0,28.3,703992.0,79.3,24865.0,703992.0,0.0,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.7,714936.0
27869.0,2020.0,2.0,23040.0,0.0,82.0,21.28,488272.6,59.480000000000004,23040.0,487299.2,973.6,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.8600000000000003,495949.6
27929.0,2020.0,4.0,26172.0,0.0,59.0,30.0,784810.0,84.0,26172.0,784810.0,0.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.2,801929.0
27870.0,2020.0,3.0,20509.0,0.0,92.2,28.3,580781.0,83.3,13246.0,258316.0,322465.0,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18.5,592894.0
27873.0,2020.0,6.0,62338.0,0.0,41.0,52.1,1773587.0,83.3,63188.0,1933936.0,338864.0,1.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,82.3,3289928.0
27874.0,2020.0,2.0,61880.0,0.0,73.6,13.3,822474.0,83.3,61880.0,822374.0,100.0,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.4,829692.0
27880.0,2020.0,5.0,50356.0,0.0,100.0,44.9,2260738.0,62.6,50356.0,445426.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,98.8,2388248.0
27882.0,2020.0,2.0,27938.0,0.0,62.2,39.4,1067540.0,83.3,13917.0,1062826.0,4713.0,0.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.9,1067950.0
27884.0,2020.0,6.0,42189.0,0.0,75.2,30.5,2007373.0,85.4,62699.0,1145137.0,0.0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10.7,2037903.0
27885.0,2020.0,5.0,47241.0,0.0,97.0,37.4,1765815.0,76.3,40152.0,999405.0,766410.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,46.0,1810543.0
27886.0,2020.0,6.0,66195.0,0.0,84.0,34.1,1999300.0,95.4,58683.0,1145137.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10.6,2026482.0
27888.0,2020.0,5.0,25167.0,0.0,100.0,34.0,856692.0,70.9,25167.0,505241.0,351451.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21.4,869653.0
27891.0,2020.0,2.0,21600.0,0.0,59.6,36.1,2467480.0,83.3,32760.0,1364393.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.8,2560734.0
27892.0,2020.0,3.0,27908.0,0.0,67.2,36.1,1555189.0,83.3,21918.0,857734.0,697455.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41.6,1580947.0
27895.0,2020.0,4.0,17006.0,0.0,88.6,32.0,581741.0,89.7,15456.0,581741.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.1,592980.0
27901.0,2020.0,2.0,30562.0,0.0,63.0,45.6,1394916.0,78.7,30562.0,538037.0,338864.0,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,48.4,1461298.0
27902.0,2020.0,4.0,43422.0,0.0,78.6,41.1,896566.0,83.3,21823.0,896566.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.8,902523.0
27903.0,2020.0,3.0,54969.0,0.0,45.0,36.1,1773587.0,83.3,54969.0,1145137.0,408443.0,0.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37.9,3460858.0
27922.0,2020.0,2.0,36825.0,0.0,100.0,36.1,775086.0,83.3,44340.0,541041.0,234046.0,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.3,795041.0
27924.0,2020.0,4.0,31228.0,0.0,77.0,30.7,959447.0,85.2,30480.0,945166.0,14281.0,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.8,987718.0
27926.0,2020.0,7.0,43645.0,0.0,86.0,45.0,1773587.0,88.8,41615.0,1782509.0,338864.0,1.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,94.2,3424510.0
27928.0,2020.0,3.0,25834.0,0.0,62.0,49.7,1581439.0,83.3,31822.0,1151550.0,429889.0,1.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,29.0,1630560.0
27932.0,2020.0,3.0,25920.0,0.0,87.0,27.8,720851.0,59.5,25920.0,448381.0,272470.0,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16.9,745036.0
27937.0,2020.0,4.0,26112.0,0.0,99.0,19.4,505762.0,54.2,26112.0,505761.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.7,521781.0
27947.0,2020.0,1.0,37700.0,0.0,58.0,50.5,2636748.0,74.8,52225.0,649986.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,109.0,2815097.0
27950.0,2020.0,5.0,62093.0,0.0,83.0,26.7,1409013.0,74.7,52826.0,1409013.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.5,1440441.0
27951.0,2020.0,4.0,23856.0,0.0,79.0,29.1,693931.0,81.4,23856.0,693931.0,0.0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.7,713038.0
27953.0,2020.0,7.0,43645.0,0.0,91.0,44.3,2491200.0,91.6,51295.0,1446933.0,338864.0,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,63.2,2550074.0
27955.0,2020.0,2.0,27273.0,0.0,78.0,45.6,1250724.0,67.7,27401.0,309537.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,51.6,1327238.0
27956.0,2020.0,2.0,20366.0,0.0,71.0,36.1,1534219.0,83.3,13350.0,302804.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,67.0,1615705.0
27958.0,2020.0,4.0,23888.0,0.0,80.0,25.4,607841.0,71.2,23888.0,607841.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.2,612418.0
27962.0,2020.0,4.0,32817.0,0.0,94.0,27.1,894739.0,76.0,28785.0,894739.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.8,900433.0
27966.0,2020.0,4.0,23175.0,0.0,66.0,37.0,858483.0,81.2,19177.0,560313.0,298170.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18.8,890521.0
27969.0,2020.0,6.0,62256.0,0.0,78.6,36.1,1773587.0,83.3,45300.0,1145137.0,0.0,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,27.2,5122620.0
27970.0,2020.0,7.0,43645.0,0.0,67.0,44.8,1773587.0,83.3,41615.0,1145137.0,780106.0,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,54.6,3362109.0
27981.0,2020.0,3.0,37824.0,0.0,64.0,41.2,1887847.0,96.8,45822.0,1402708.0,485139.0,0.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,33.2,1938904.0
27982.0,2020.0,3.0,25111.0,0.0,82.0,36.0,796184.0,73.4,14256.0,449376.0,346808.0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,20.8,824518.0
27984.0,2020.0,6.0,18614.0,0.0,92.0,32.4,1011581.0,90.7,31234.0,1011581.0,0.0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.4,1030949.0
27985.0,2020.0,3.0,25338.0,0.0,85.0,30.0,760354.0,84.0,25338.0,760354.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0,777778.0
27996.0,2020.0,4.0,43645.0,0.0,48.4,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,458.7,13611315.0
28001.0,2020.0,4.0,22984.0,0.0,63.0,27.8,639875.0,78.0,22984.0,639876.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.4,659544.0
28002.0,2020.0,4.0,21464.0,0.0,91.0,22.2,585116.0,62.2,26342.0,585116.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.1,599739.0
28006.0,2020.0,3.0,24329.0,0.0,72.0,36.1,2080593.0,83.3,24329.0,323725.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,95.0,2174816.0
28007.0,2020.0,4.0,29588.0,0.0,72.4,45.8,1375479.0,94.8,21000.0,799623.0,575856.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,34.8,1409068.0
28008.0,2020.0,6.0,43645.0,0.0,87.0,37.4,2338940.0,83.8,62486.0,1590435.0,748505.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,48.2,2385768.0
28009.0,2020.0,6.0,37843.0,0.0,92.0,43.4,1641242.0,72.1,37843.0,574633.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,59.7,1703547.0
28014.0,2020.0,3.0,35787.0,0.0,83.0,24.4,872564.0,68.3,35787.0,872564.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.6,893074.0
28019.0,2020.0,2.0,31805.0,0.0,78.6,36.1,1864598.0,84.2,31805.0,411627.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,79.4,1978350.0
28020.0,2020.0,1.0,20811.0,0.0,50.0,36.1,1435633.0,83.3,20811.0,431130.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,55.6,1504598.0
28022.0,2020.0,4.0,28328.0,0.0,64.0,27.1,766658.0,75.8,28328.0,766658.0,0.0,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.1,784346.0
28025.0,2020.0,2.0,22058.0,0.0,78.6,36.1,1979078.0,83.3,12644.0,801039.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,66.8,2064701.0
28027.0,2020.0,6.0,42188.0,0.0,73.2,33.8,1423854.0,66.2,42188.0,742731.0,681123.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,40.1,1461593.0
28028.0,2020.0,6.0,36730.0,0.0,92.8,28.6,1051311.0,58.2,36730.0,589979.0,461332.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,27.6,1080449.0
28029.0,2020.0,1.0,22890.0,0.0,78.6,36.1,1773587.0,83.3,46342.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,90.5,8888048.0
28030.0,2020.0,5.0,36000.0,0.0,75.4,31.8,1144515.0,83.3,36000.0,325104.0,819411.0,1.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,45.2,1202244.0
28033.0,2020.0,1.0,28320.0,0.0,78.6,36.1,1773587.0,83.3,28320.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64.1,4369142.0
28035.0,2020.0,3.0,26498.0,0.0,78.0,28.1,726534.0,78.6,25898.0,726534.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.9,744504.0
28039.0,2020.0,3.0,28683.0,0.0,85.4,23.3,667185.0,65.1,25091.0,667185.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.5,689124.0
28046.0,2020.0,3.0,43645.0,0.0,94.0,27.4,2313554.0,76.8,41615.0,1145137.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.3,2327611.0
